product_asset_id,product_image_url,product_description
I_f7aa8815ed31,https://static.zara.net/assets/public/d0f8/3f7c/1fd548c3b373/9422dd74c8d1/03739648711-e1/03739648711-e1.jpg?ts=1755614367582,HAT
I_4ec02aa00085,https://static.zara.net/assets/public/caa9/6dcc/210a4731b831/a2ff0fbf08de/04087333700-e1/04087333700-e1.jpg?ts=1753351915869,POLO SHIRT
I_c346a4845899,https://static.zara.net/assets/public/fd31/75d5/f9c64d1da651/8adf0de8492d/06929383406-e1/06929383406-e1.jpg?ts=1749738598476,OVERALL
I_8d835cdfdf57,https://static.zara.net/assets/public/6e26/3fee/87664a2ea15c/a1710ab9ee4d/08741710602-e1/08741710602-e1.jpg?ts=1749567637054,WAISTCOAT
I_7e21c50bc863,https://static.zara.net/assets/public/60d1/4792/fd56417988f0/2c245d2f94a5/04805763800-e1/04805763800-e1.jpg?ts=1768833180704,SWEATER
I_057b9fcf86e2,https://static.zara.net/assets/public/e2ee/9228/2a35453eb47e/bfef9774405a/01194338400-e1/01194338400-e1.jpg?ts=1769164636206,TROUSERS
I_76ccf171d9b6,https://static.zara.net/assets/public/275a/deec/a19a4a22be66/90f273041ba9/13201619700-e1/13201619700-e1.jpg?ts=1760694987726,HEELED SHOES
I_1d71e380ffab,https://static.zara.net/assets/public/7cdc/51bc/89c84cdb94c4/457c920249c3/00722903712-e1/00722903712-e1.jpg?ts=1743678409672,BABY T-SHIRT
I_c63fd0d17ed5,https://static.zara.net/assets/public/0ce3/a43e/7e0a4cbb8e1c/d3f4741a35be/06224539736-e1/06224539736-e1.jpg?ts=1738249514559,BABY LEGGINGS
I_21f904b52b09,https://static.zara.net/assets/public/084e/81c0/6b8a4aaf9398/41c8ddc9aa52/01639530251-e1/01639530251-e1.jpg?ts=1741938495373,BABY SHIRT
I_0bb06c4693ea,https://static.zara.net/assets/public/56fa/7712/dcc243ea8fe9/3202f1b29b7f/04043079029-e1/04043079029-e1.jpg?ts=1752764145226,SHIRT
I_01b3ac3e52e9,https://static.zara.net/assets/public/9658/277d/45da498d9dc4/4cea0146cca9/04772500622-e1/04772500622-e1.jpg?ts=1755599127694,SKIRT
I_404f57e6ebd3,https://static.zara.net/assets/public/2b13/063b/52f24ac1b6be/31b3e4db7dea/08851002044-e1/08851002044-e1.jpg?ts=1744191405701,TOPS AND OTHERS
I_2283d9dea27d,https://static.zara.net/assets/public/0656/ecb9/afb94833bc9a/752a4f3aa387/13106610700-e1/13106610700-e1.jpg?ts=1757945766308,HEELED ANKLE BOOT
I_62b637c14cdd,https://static.zara.net/assets/public/b6a7/0563/3356423e8be9/86b4e25d17f4/00722323250-e1/00722323250-e1.jpg?ts=1747823227659,T-SHIRT
I_fdd2377a4c31,https://static.zara.net/assets/public/c4ba/973f/7c064a47a13e/5dc9b051b811/04424710756-e1/04424710756-e1.jpg?ts=1747231422803,TROUSERS
I_b5a2715416b1,https://static.zara.net/assets/public/38c9/b849/7eef412490f5/12d640e00fe7/03293201330-e1/03293201330-e1.jpg?ts=1752224551980,PURSE WALLET
I_56e9de056e8e,https://static.zara.net/assets/public/cdc9/b61c/47ce4110941d/812508433532/00962773406-e1/00962773406-e1.jpg?ts=1753884822295,T-SHIRT
I_c5503e102322,https://static.zara.net/assets/public/c084/db79/aa974950879c/be0f212f8d2a/11023610800-e1/11023610800-e1.jpg?ts=1758727510275,HEELED BOOT
I_91faafec8abc,https://static.zara.net/assets/public/5917/d768/95084d2bac4a/57b4cc284609/04786563250-e1/04786563250-e1.jpg?ts=1749738102918,BABY SHIRT
I_e4e450611030,https://static.zara.net/assets/public/ae6b/8b37/ccae48b9b737/11f1e3df43c8/01758614605-e1/01758614605-e1.jpg?ts=1755610854887,PANTY/UNDERPANT
I_2a467c24c532,https://static.zara.net/assets/public/2248/5a1e/838f493abdf8/6a145aa5d685/06092128250-e1/06092128250-e1.jpg?ts=1751380111417,BABY DRESS
I_4f12d95c0502,https://static.zara.net/assets/public/d053/fa98/d99a4119942b/3e00cc7881a5/03920693505-e1/03920693505-e1.jpg?ts=1754296469859,HAT
I_fb5db9815845,https://static.zara.net/assets/public/a7f1/1c69/2af34be49dbf/ad3ac4aaa300/01165702250-e1/01165702250-e1.jpg?ts=1747131355844,T-SHIRT
I_22e4f645b6ea,https://static.zara.net/assets/public/3ef5/46c4/41fd4652a0c0/b31aba1bf1de/05048529250-e1/05048529250-e1.jpg?ts=1770648824926,BABY T-SHIRT
I_333d98ba7cc1,https://static.zara.net/assets/public/5604/fe10/f25345809a5a/07f8aa95aef3/04087807500-e1/04087807500-e1.jpg?ts=1769680052844,SWEATSHIRT
I_98e09dd1882c,https://static.zara.net/assets/public/b1bd/f317/12504480bb78/f844e49e9b9d/17420630032-e1/17420630032-e1.jpg?ts=1757331365790,TRAINERS
I_f8f27ebf201a,https://static.zara.net/assets/public/f8c7/371b/0c224472bd9c/5c2115d4bfcb/13823620700-e1/13823620700-e1.jpg?ts=1754568270044,WALLETS
I_5ba266dbc215,https://static.zara.net/assets/public/a605/46a4/02054e24ba67/896d827e6c48/01255561800-e1/01255561800-e1.jpg?ts=1761204557172,BERMUDA
I_9eddcbb2aa58,https://static.zara.net/assets/public/e3fb/58b0/f9b04ac89ee9/ce13ea71dfd6/03920234629-e1/03920234629-e1.jpg?ts=1770638196631,TOPS AND OTHERS
I_d66e2e5bbcf0,https://static.zara.net/assets/public/1154/dfcb/22ac41ea8dab/c532c6e60cd6/00858018800-e1/00858018800-e1.jpg?ts=1770907109081,TROUSERS
I_61dffc82bc55,https://static.zara.net/assets/public/84e8/4dd0/12a34233b2a9/f5dbd19225f9/05431717807-e1/05431717807-e1.jpg?ts=1768317110280,T-SHIRT
I_67e7332002c3,https://static.zara.net/assets/public/3bd8/968d/5b5040149853/37f02e104587/05431680707-e1/05431680707-e1.jpg?ts=1768836515567,SWEATER
I_9edac0cea19a,https://static.zara.net/assets/public/6c85/a8ba/2343473e9baf/10349c080ca8/00155300822-e1/00155300822-e1.jpg?ts=1764236179965,WIND-JACKET
I_5ea7cb525d24,https://static.zara.net/assets/public/3267/9276/18d8473d85a2/228cb183c828/04048320800-e1/04048320800-e1.jpg?ts=1764844010465,TROUSERS
I_a5947ad3ed29,https://static.zara.net/assets/public/4d66/9f81/380d4e2dbfd2/eb2821f5d399/02893021806-e1/02893021806-e1.jpg?ts=1770711572432,TOPS AND OTHERS
I_dcd5e54e69cd,https://static.zara.net/assets/public/a710/d552/ca4d4ddbab7f/cd9f0baa7afa/13752710850-000-e1/13752710850-000-e1.jpg?ts=1770798327361,FLAT SHOES
I_219f98fd6aee,https://static.zara.net/assets/public/f1da/efed/a5e2412593e3/ee8684cf8a77/04772340409-e1/04772340409-e1.jpg?ts=1770982565393,DRESS
I_896f12199d95,https://static.zara.net/assets/public/23db/49b6/64aa46b8b934/5b5590c18083/00653696400-e1/00653696400-e1.jpg?ts=1768290236983,HAT
I_0ac85e5950e3,https://static.zara.net/assets/public/3b35/5f13/c1fa49f7ab79/ca0b7db1ec8a/01313169732-e1/01313169732-e1.jpg?ts=1770036960619,BABY TROUSERS
I_048f373a190b,https://static.zara.net/assets/public/2f56/e220/09d747e69d95/f76395f5b985/00327621406-e1/00327621406-e1.jpg?ts=1768906201728,TROUSERS
I_fe8ae883def7,https://static.zara.net/assets/public/c02c/4ce4/41e24bffb05e/5b5f2ee5f247/04795357800-e1/04795357800-e1.jpg?ts=1770378238188,SHIRT
I_699361d4d720,https://static.zara.net/assets/public/9185/5ffe/00ca42a69b8e/7c563dc8b1f8/02234153044-e1/02234153044-e1.jpg?ts=1770287990533,BERMUDA
I_4d5ca03e9be4,https://static.zara.net/assets/public/fda3/d5e4/428048878b31/8849bcb7be9b/01165623400-e1/01165623400-e1.jpg?ts=1770980328386,TROUSERS
I_32d1fd822a83,https://static.zara.net/assets/public/d897/ffa6/cc1e4c7ebf1f/0e148595ef23/17410730032-e1/17410730032-e1.jpg?ts=1769604876132,TRAINERS
I_70fff93691ba,https://static.zara.net/assets/public/42b3/b272/9a83460e8d10/9b6e2030950a/15027610700-000-e1/15027610700-000-e1.jpg?ts=1761577849071,RUNNING SHOES
I_dfef76b5acbb,https://static.zara.net/assets/public/4012/d5e1/12aa45f28e05/0761b57c1eda/20110768999-e1/20110768999-e1.jpg?ts=1729610575408&w=20110768999-e1,EAU DE PARFUM
I_1e8613f46daf,https://static.zara.net/assets/public/6417/eddc/16b143b89960/15d3f1ab1664/05643630400-e1/05643630400-e1.jpg?ts=1770301171618,SWEATER
I_cd47e14433be,https://static.zara.net/assets/public/6d36/3921/bae64f5d86f0/1b57c562eddd/02162505801-e1/02162505801-e1.jpg?ts=1770653680719,SHIRT
I_64f7eeffcfad,https://static.zara.net/assets/public/bc0b/d422/de5d44158309/d6325fd5c388/01880608500-e1/01880608500-e1.jpg?ts=1754403101502,BABY TRACKSUIT
I_9ce7c0bcad5d,https://static.zara.net/assets/public/f63a/d721/9f824177a6dd/b4b9218cb778/08435464403-200-e1/08435464403-200-e1.jpg?ts=1764689561578,IMIT JEWELLER
I_3b666c82e9f0,https://static.zara.net/assets/public/938b/9c07/085c4b79962f/1a3284f08f82/14381730802-e1/14381730802-e1.jpg?ts=1768218847264,SPORT SHOES
I_bce12b6d95a7,https://static.zara.net/assets/public/ab66/e4a6/f3bf4f3883a5/3bfcf7b1074a/12549610105-e1/12549610105-e1.jpg?ts=1768464773519,FLAT SHOES
I_908b9fb7754e,https://static.zara.net/assets/public/a947/78ec/41f64dc8a412/05930f2a2aaf/12305610001-e1/12305610001-e1.jpg?ts=1758871427746,SANDAL
I_be846ad29f8e,https://static.zara.net/assets/public/03c8/62bc/5ee843798c4f/8a32f3a4cbb2/04751207700-e1/04751207700-e1.jpg?ts=1753375413940,PURSE WALLET
I_3b3e3841f0ac,https://static.zara.net/assets/public/388f/efe5/8bb74d1f9bdf/5caa7fbe450e/05063826250-e1/05063826250-e1.jpg?ts=1753265286052,TOPS AND OTHERS
I_835103e03167,https://static.zara.net/assets/public/fc1b/b4a0/443c4f5d9eaa/6b8f7b859ee9/06861124710-e1/06861124710-e1.jpg?ts=1750250762058,OVERSHIRT
I_c83cb7f788bd,https://static.zara.net/assets/public/e293/23d5/c5ac48d69fcc/65a642a3d657/08614620800-e1/08614620800-e1.jpg?ts=1754905559199,BABY TROUSERS
I_ee9a63cf3feb,https://static.zara.net/assets/public/01d1/d1f5/a84b410aa6f4/78488ef72a3b/05854557710-e1/05854557710-e1.jpg?ts=1754291274961,BABY JACKET/COAT
I_6bee4f80c905,https://static.zara.net/assets/public/05c2/2190/ac764ec98236/050ddc5c09a6/06224316600-e1/06224316600-e1.jpg?ts=1752506471790,T-SHIRT
I_7c0213a4e09e,https://static.zara.net/assets/public/ffd0/7e27/8ec54cb0808a/659fa1399027/20120989999-e1/20120989999-e1.jpg?ts=1755602488417,EAU DE PARFUM
I_a89347c6c9a9,https://static.zara.net/assets/public/d2df/11f9/46694cc99a6a/f45fd73b4f57/01063308400-e1/01063308400-e1.jpg?ts=1751541404921,SHIRT
I_8107631b86be,https://static.zara.net/assets/public/524a/485b/5c914053ae0a/4b89382f674e/04786245800-e1/04786245800-e1.jpg?ts=1752148805690,SHIRT
I_10359b382d0c,https://static.zara.net/assets/public/05a4/777f/ad754328812b/d8e8e7a228b3/05063601140-e1/05063601140-e1.jpg?ts=1753873685166,DRESS
I_a2338f466222,https://static.zara.net/assets/public/3364/3bd7/247242c5abdf/8bf3d5b2ee92/05992772800-e1/05992772800-e1.jpg?ts=1756287380963,WIND-JACKET
I_cf726d5aa58a,https://static.zara.net/assets/public/5963/e00d/c77c4c2880fc/e9be145b578c/00526430251-e1/00526430251-e1.jpg?ts=1748516517807,T-SHIRT
I_37eff3ea0e79,https://static.zara.net/assets/public/40f4/df8c/ddba483b9ee9/5c0acea0d053/01277301600-e1/01277301600-e1.jpg?ts=1753359873668,TROUSERS
I_4730c7f86225,https://static.zara.net/assets/public/9657/ad12/6a314f7ca997/24ab9e26bf8e/06061580094-e1/06061580094-e1.jpg?ts=1750667870814,BABY BONNET
I_f56bf6d02dd3,https://static.zara.net/assets/public/e418/d5fb/c9884732a98f/095b3f7a034e/07950700250-e1/07950700250-e1.jpg?ts=1748353411527,T-SHIRT
I_4b9f3d539db8,https://static.zara.net/assets/public/cfd2/dea5/d611439baabc/f89df0588537/08741231423-e1/08741231423-e1.jpg?ts=1755095256593,SHIRT
I_8b17a4cac050,https://static.zara.net/assets/public/7c90/9745/de354190ba22/6336f6147b9d/20110874999-e1/20110874999-e1.jpg?ts=1740138201273,EAU DE PARFUM
I_16f5d319ec5c,https://static.zara.net/assets/public/915b/0583/7acd43f19e3c/b9f4b4519bde/05643700250-e1/05643700250-e1.jpg?ts=1754560377269,T-SHIRT
I_b203e0901795,https://static.zara.net/assets/public/253f/a89b/ee934ff99843/b488be63ad06/04174423406-e1/04174423406-e1.jpg?ts=1769525373137,BABY OUTFIT
I_1e6153d9eaf2,https://static.zara.net/assets/public/1570/61dd/a7d14c39a8f9/4388a55bfc4f/01165018800-e1/01165018800-e1.jpg?ts=1770907187766,TROUSERS
I_e601c8d9193f,https://static.zara.net/assets/public/ee71/671b/0dfc41eb93f7/d9f570502072/01165605807-e1/01165605807-e1.jpg?ts=1768488151393,SWEATER
I_628f51314e99,https://static.zara.net/assets/public/4c62/707e/71f1445bb8d6/d01c1a1b9356/04416320515-e1/04416320515-e1.jpg?ts=1770292521565,WIND-JACKET
I_a560f00a2c27,https://static.zara.net/assets/public/7c51/3319/79f343698262/bfc31df99c27/06917523310-e1/06917523310-e1.jpg?ts=1770018712899,BABY TROUSERS
I_0700227e6ed3,https://static.zara.net/assets/public/9ab8/a6a2/ab2f402fa3e0/81d63da5487e/06050307800-e1/06050307800-e1.jpg?ts=1770802897978,TOPS AND OTHERS
I_dd1a699be9da,https://static.zara.net/assets/public/1f62/812f/03f64e999087/c694e00c8f0f/03046336712-e1/03046336712-e1.jpg?ts=1761299136509,WIND-JACKET
I_f8d33890c696,https://static.zara.net/assets/public/d4e4/4bfd/ad3c4e7eb1d3/31a11e691185/00377581251-e1/00377581251-e1.jpg?ts=1770132593595,BABY T-SHIRT
I_7bc33931360e,https://static.zara.net/assets/public/00c8/a0ad/46de4fcfa1a1/3eac2fe9e93d/02258696510-e1/02258696510-e1.jpg?ts=1769699922579,TROUSERS
I_4e453a0cfac9,https://static.zara.net/assets/public/150e/c78f/3fdb41fb9724/81f92767ce25/01241309615-e1/01241309615-e1.jpg?ts=1770018709944,BABY SHIRT
I_c4053966f464,https://static.zara.net/assets/public/9024/e3df/3b594560875a/01b6935805e6/00722923803-e1/00722923803-e1.jpg?ts=1771257566906,BABY T-SHIRT
I_1a49cf7bc8b0,https://static.zara.net/assets/public/5495/14a0/1caa43e09193/26e5fd4ecd62/09940520605-e1/09940520605-e1.jpg?ts=1770285653806,T-SHIRT
I_d208c44f1aa5,https://static.zara.net/assets/public/4d06/4d3f/5aa6408f93e8/d0c006d36808/08779619800-e1/08779619800-e1.jpg?ts=1765356602944,BODYSUIT
I_221f794d02f2,https://static.zara.net/assets/public/0345/7d08/690347c18bbe/4680d4f934bb/04388308711-e1/04388308711-e1.jpg?ts=1769519576523,ACCESSORIES
I_3838308a8e11,https://static.zara.net/assets/public/7488/f803/5f3241d4a64d/4dfb07690a94/09959731401-e1/09959731401-e1.jpg?ts=1768549876998,SHIRT
I_a670485e69e2,https://static.zara.net/assets/public/37be/5b2e/6e454ae8a6d3/25e211a6668e/03739013681-e1/03739013681-e1.jpg?ts=1765370418833,SCARF
I_a639a27cb65f,https://static.zara.net/assets/public/64c9/0ad3/d79b491f94e0/348b5c6322e2/09959669710-e1/09959669710-e1.jpg?ts=1764256125880,TROUSERS
I_6cd3a5a35925,https://static.zara.net/assets/public/4ce8/ac0b/9cdc47259cbe/05b4a3b0c04d/11259610800-e1/11259610800-e1.jpg?ts=1761119272613,HEELED SHOES
I_61ec970f5368,https://static.zara.net/assets/public/7fe5/da46/828f4796a99d/ea59d5fd6293/03411710800-e1/03411710800-e1.jpg?ts=1759747306733,3/4 COAT
I_810ef85abf3d,https://static.zara.net/assets/public/eca2/48e8/bae842788034/65b3bc53a8a3/02514538251-e1/02514538251-e1.jpg?ts=1770291285187,SKIRT
I_be2ec27b3395,https://static.zara.net/assets/public/7d03/fb2b/a42b4a39b626/670175ec5ecd/05584401400-e1/05584401400-e1.jpg?ts=1771255665797,T-SHIRT
I_d51625ca91fa,https://static.zara.net/assets/public/1438/90f6/f1a643bfa12e/3d9411b3ee8b/12006620800-e1/12006620800-e1.jpg?ts=1763477265673,ANKLE BOOT
I_ecbc9f7491ae,https://static.zara.net/assets/public/1de0/26c0/bc82450796ce/0eac3046c9e5/02756004712-e1/02756004712-e1.jpg?ts=1770231959157,WAISTCOAT
I_eb928c1314a7,https://static.zara.net/assets/public/3001/8d77/2c224dff9358/406088a664dd/01011016303-e1/01011016303-e1.jpg?ts=1770231999886,IMIT JEWELLER
I_93c3ec4552ce,https://static.zara.net/assets/public/fc65/8337/802e4ec39209/8e6cff66808f/06895051800-e1/06895051800-e1.jpg?ts=1764263254637,DRESS
I_194027ed893e,https://static.zara.net/assets/public/4e32/ed69/44d040e69dd0/2817a01cb142/02405161700-e1/02405161700-e1.jpg?ts=1768491215557,COAT
I_b7cdafe30b13,https://static.zara.net/assets/public/108f/f26b/04d84b629a97/865e47461773/01265417707-e1/01265417707-e1.jpg?ts=1770036734976,BABY OUTFIT
I_6d1e97383578,https://static.zara.net/assets/public/f132/9529/76e74b04b7aa/85e377002ee3/11499730805-e1/11499730805-e1.jpg?ts=1771514141561,HAND BAG-RUCKSACK
I_c3559b11f8bb,https://static.zara.net/assets/public/8f29/94e8/6f0e4cf0bd0b/7cdc5d8ac441/07950610406-e1/07950610406-e1.jpg?ts=1771413096237,T-SHIRT
I_e8d91c8dd3f4,https://static.zara.net/assets/public/73b3/3e74/be5345499341/c596db1042fd/05048502400-e1/05048502400-e1.jpg?ts=1763652514580,BABY T-SHIRT
I_b26d1cd0da95,https://static.zara.net/assets/public/4d45/8b16/e13f46d7a141/80e31c328afc/00377503712-e1/00377503712-e1.jpg?ts=1763988136167,BABY SWEATER
I_c01b0a88c8ca,https://static.zara.net/assets/public/78b5/0546/ebd3445f99eb/bf3f9dfddb6b/05644313515-e1/05644313515-e1.jpg?ts=1771514313643,T-SHIRT
I_6498911a9561,https://static.zara.net/assets/public/d12a/6527/ecd342cca4ba/525e1f2fdf70/03921001600-e1/03921001600-e1.jpg?ts=1771513759280,SHAWL/FOULARD
I_683117bf8441,https://static.zara.net/assets/public/e117/7126/529e4770a007/08ff191e1f13/04508254403-e1/04508254403-e1.jpg?ts=1770906387937,BLAZER
I_f8b877a3b614,https://static.zara.net/assets/public/b378/7f29/59764371b07b/23faff0a8509/05431605700-e1/05431605700-e1.jpg?ts=1763398242852,SWEATER
I_7e906bf054ca,https://static.zara.net/assets/public/5e89/1e26/85984831aebd/9ec5e5d4d7cf/04083036407-e1/04083036407-e1.jpg?ts=1771926766070,BERMUDA
I_3c3c522588db,https://static.zara.net/assets/public/ca18/abed/a7ec4bb2b4e1/17bd4be7df6b/07522048803-e1/07522048803-e1.jpg?ts=1768218761129,BLAZER
I_023e03a2ac5c,https://static.zara.net/assets/public/5aad/9dca/a8404f78ae91/4a2ca4112ff1/00264114712-e1/00264114712-e1.jpg?ts=1769702250552,T-SHIRT
I_1efc88526ec1,https://static.zara.net/assets/public/2df9/e800/c7404804a6b1/bbb5b09fbec6/00264123620-e1/00264123620-e1.jpg?ts=1769784112694,T-SHIRT
I_7afffb9e2f9c,https://static.zara.net/assets/public/cc7b/c8ad/3bf5425c9858/d68133040e84/13324720700-e1/13324720700-e1.jpg?ts=1771574623393,HAND BAG-RUCKSACK
I_6829d7b369f7,https://static.zara.net/assets/public/18e7/3305/da1441d2bc65/e5a837727dd2/04302460916-e1/04302460916-e1.jpg?ts=1767607869673,WIND-JACKET
I_f553bacca4ae,https://static.zara.net/assets/public/ca9b/6110/854a4ffd9d0d/2f341c543e5c/00526410800-e1/00526410800-e1.jpg?ts=1766048931621,POLO SHIRT
I_1cbfab61a503,https://static.zara.net/assets/public/d5ca/1442/57c842b3a7ae/d9df95b4cd26/01554513400-e1/01554513400-e1.jpg?ts=1768924217976,BABY SOCKS
I_251506865a7e,https://static.zara.net/assets/public/3eb4/1634/d961452f847d/aa251499f287/06917521610-e1/06917521610-e1.jpg?ts=1763026135844,BABY TROUSERS
I_d542c9dc6c02,https://static.zara.net/assets/public/4f29/6417/da774351a902/3ed897857708/00495406620-e1/00495406620-e1.jpg?ts=1763454458238,SWIMSUIT
I_511f66eb78ef,https://static.zara.net/assets/public/add7/1db2/846240c5b7cd/1c75b8784637/11150730700-e1/11150730700-e1.jpg?ts=1768228058097,HAND BAG-RUCKSACK
I_b906080c1155,https://static.zara.net/assets/public/310b/2a43/69054be98de3/3ce638b1c9da/05854430700-e1/05854430700-e1.jpg?ts=1764665526720,BLAZER
I_76a3d3eecf47,https://static.zara.net/assets/public/a4e2/14a2/061c462ab5cb/eb3ffc66e3b5/01165519712-e1/01165519712-e1.jpg?ts=1764772175633,BABY T-SHIRT
I_9126780cdf50,https://static.zara.net/assets/public/dc12/4840/25db47e08bf7/a695639e5294/09006623250-e1/09006623250-e1.jpg?ts=1764256212376,T-SHIRT
I_d9827d7d63b6,https://static.zara.net/assets/public/b6ba/0a52/f05c4d1c90e1/257420652ed3/11122730624-e1/11122730624-e1.jpg?ts=1765790966112,HAND BAG-RUCKSACK
I_9fb545d08813,https://static.zara.net/assets/public/0f76/7b2a/350840799d85/faa60d161907/01300210800-e1/01300210800-e1.jpg?ts=1767796049362,TROUSERS
I_631d5ccbf399,https://static.zara.net/assets/public/340a/a094/e0084dbea377/b4cd9e0fe17f/09000601400-e1/09000601400-e1.jpg?ts=1763392685294,T-SHIRT
I_2373a48259b0,https://static.zara.net/assets/public/2951/ca81/ff4643888e22/60a7db534776/02582669717-e1/02582669717-e1.jpg?ts=1767110222396,BABY SWEATER
I_57a3c60f7026,https://static.zara.net/assets/public/4647/8161/a33e4101ba7d/2aa98157bbef/00208605700-e1/00208605700-e1.jpg?ts=1763996703909,SWEATER
I_02c07d11b6b1,https://static.zara.net/assets/public/61cb/d238/327041f39b07/a3816e7e367c/01880325803-e1/01880325803-e1.jpg?ts=1768220931032,BABY WIND-JACKET
I_6326e591d183,https://static.zara.net/assets/public/4674/42e7/056e4155b1c7/0566b75deae0/11570530009-e1/11570530009-e1.jpg?ts=1741681586699,HAND BAG-RUCKSACK
I_2b19774cb598,https://static.zara.net/assets/public/9217/11bb/ae1e40e4833c/fd5f56be1999/11227430050-e1/11227430050-e1.jpg?ts=1738256158809,HAND BAG-RUCKSACK
I_7722f69d9db2,https://static.zara.net/assets/public/2c25/21bc/772d4a0bb81f/c9782ac6fab8/20110358999-e1/20110358999-e1.jpg?ts=1769067456869,EAU DE PARFUM
I_0115afab5860,https://static.zara.net/assets/public/ca22/2b6f/080847beaf35/504c7aff4bc6/06929281305-e1/06929281305-e1.jpg?ts=1754377659416,DRESS
I_d4bfbcbaf09a,https://static.zara.net/assets/public/a1dd/dbcb/d99148dfa480/ddfe23a1a013/05584471804-000-e1/05584471804-000-e1.jpg?ts=1756196935314,T-SHIRT
I_19c42a47c650,https://static.zara.net/assets/public/5fe8/c316/584d44efb35d/43fbf9cea37c/07563060800-e1/07563060800-e1.jpg?ts=1749206337888,DRESS
I_c6455d800a91,https://static.zara.net/assets/public/d7b3/469c/34f04d189bb2/f33ad066b3ad/03920214400-e1/03920214400-e1.jpg?ts=1747665336717,SHAWL/FOULARD
I_1c154ae34847,https://static.zara.net/assets/public/2ea0/50ad/90934a12b3db/9fe63e37f74c/11200610002-e1/11200610002-e1.jpg?ts=1759139914910,HEELED SHOES
I_72d373992838,https://static.zara.net/assets/public/cb78/c8e4/e0a24cec80b0/097796263d54/00895700500-e1/00895700500-e1.jpg?ts=1747837630390,T-SHIRT
I_2b6b49a43e7d,https://static.zara.net/assets/public/8fa9/70b9/c3964212b01a/3df82cbd891e/07227611406-e1/07227611406-e1.jpg?ts=1743513353742,TROUSERS
I_41de3141ca61,https://static.zara.net/assets/public/2617/bce7/59fd410eaa5d/17599687961d/04174184630-e1/04174184630-e1.jpg?ts=1747130474728,T-SHIRT
I_079dbfb9e8d9,https://static.zara.net/assets/public/d5a0/44a1/269c4164b2c0/87fbd0439a87/04174184104-e1/04174184104-e1.jpg?ts=1747735829357,T-SHIRT
I_09b0dd3556d9,https://static.zara.net/assets/public/26b2/60ab/20df402fa75b/983d3ded52b1/03334412803-e1/03334412803-e1.jpg?ts=1754319203036,SOCKS
I_56b92ba51a8b,https://static.zara.net/assets/public/7bae/08f4/4d0f4d299d8e/4b40baf2ff14/24880700599-e1/24880700599-e1.jpg?ts=1751354735932,BODY OIL
I_f3d27dd272c8,https://static.zara.net/assets/public/21e0/2261/25f445da9287/d83cc31c4a2a/04087306405-e1/04087306405-e1.jpg?ts=1751550123675,SWEATSHIRT
I_8410baf7d417,https://static.zara.net/assets/public/bff6/2430/77934e6092c1/5671e0fd328f/06224328600-e1/06224328600-e1.jpg?ts=1754641859004,BERMUDA
I_bfb7fad4c275,https://static.zara.net/assets/public/fe94/b262/606a401c94c4/006cd3c81bdb/03715402514-e1/03715402514-e1.jpg?ts=1755678241707,WIND-JACKET
I_f13874afa8df,https://static.zara.net/assets/public/71c6/bab7/1b364dc7b9dd/a16154431e08/02335616800-e1/02335616800-e1.jpg?ts=1740581193105,LEGGINGS
I_969fbc7e02cb,https://static.zara.net/assets/public/edfc/bbcf/3f904e08b49d/e24768b7de91/06103400250-e1/06103400250-e1.jpg?ts=1760695177741,SHIRT
I_d6bb34256e64,https://static.zara.net/assets/public/50ef/6ef8/9fcb4f539893/bbdac003ca4a/03854709610-e1/03854709610-e1.jpg?ts=1767606608954,ENSEMBLE..SET
I_967461ca0f02,https://static.zara.net/assets/public/7d35/8fae/89764b089772/02347eac459a/21110082999-e1/21110082999-e1.jpg?ts=1763479687089,HAIR COSMETICS
I_ac0e0919dba7,https://static.zara.net/assets/public/a3eb/5034/9249457bb805/a1be3fc5d84c/05070903250-e1/05070903250-e1.jpg?ts=1766392934439,BERMUDA
I_ea86af73a8cb,https://static.zara.net/assets/public/a0be/7b51/5b5148fdb676/e86ce24e2eff/04387329756-e1/04387329756-e1.jpg?ts=1769519562347,T-SHIRT
I_0dfc0f4af666,https://static.zara.net/assets/public/b9e9/c184/fe3d4e139b51/bb503f11540f/02395300802-e1/02395300802-e1.jpg?ts=1764773853960,SCARF
I_2c0d23d78e13,https://static.zara.net/assets/public/1b2b/816c/9fc842df9f92/1741e05613a8/03739017745-e1/03739017745-e1.jpg?ts=1763047089924,SOCKS
I_2f7290800961,https://static.zara.net/assets/public/69dc/7ea4/f4e34477b961/8c3269b4b9c4/01716668505-e1/01716668505-e1.jpg?ts=1766395053545,T-SHIRT
I_a45795d49c01,https://static.zara.net/assets/public/35ba/4c66/b0e74dbb8465/5ba5c54500b7/09495790250-e1/09495790250-e1.jpg?ts=1763457725466,SHIRT
I_c4ad8f4c7f40,https://static.zara.net/assets/public/7b8b/5700/c2684f9f924d/b7676c8071da/02236612620-e1/02236612620-e1.jpg?ts=1768401866207,SWEATSHIRT
I_089296801ad7,https://static.zara.net/assets/public/954a/3271/33a048469c34/bfe057bbec75/07545300606-e1/07545300606-e1.jpg?ts=1764233456232,SHIRT
I_897176afdc73,https://static.zara.net/assets/public/e8eb/62b6/ffa0403d859a/56bb7a4c8271/03253312250-e1/03253312250-e1.jpg?ts=1768478035222,T-SHIRT
