bundle_asset_id,product_asset_id,product_image_url,product_description,bundle_image_url
B_7a31adc2528a,I_1e09feea752e,https://static.zara.net/assets/public/3efc/5ace/011f45f2bc35/60ad6de3b0b8/00653766700-e1/00653766700-e1.jpg?ts=1764254745775,TIE,https://static.zara.net/assets/public/ca87/8a54/28a74e3c9c62/7a2cbdcd172b/T9493748233-p/T9493748233-p.jpg?ts=1764687813302
B_0474abf2934e,I_a235031c42c7,https://static.zara.net/assets/public/600b/d836/732c4360a823/14a87bc4724c/05983525700-e1/05983525700-e1.jpg?ts=1755766106008,TROUSERS,https://static.zara.net/assets/public/79ee/b356/89cf4e538473/075e164966d6/T9283821143-p/T9283821143-p.jpg?ts=1758205699807
B_2812c3d5795e,I_45d90ec5e1e1,https://static.zara.net/assets/public/64e2/f716/6abe4ee9b6fe/f51119a9d1ca/05697732851-e1/05697732851-e1.jpg?ts=1761659785318,IMIT JEWELLER,https://static.zara.net/assets/public/2bc2/8ebb/5b87457d9d44/60c00d831353/T010-p/T010-p.jpg?ts=1761835316272
B_b7bef22a2e7d,I_0c76f679e86f,https://static.zara.net/assets/public/a6ee/5df4/59484d418bcb/44a928424827/03644816800-e1/03644816800-e1.jpg?ts=1760011311179,TOPS AND OTHERS,https://static.zara.net/assets/public/1584/4fdd/d0ef46e48225/1c9ddc12f6b7/03644816800-p/03644816800-p.jpg?ts=1760020830499
B_f1c98c387879,I_96059405e9d8,https://static.zara.net/assets/public/2ff6/a598/4ecc462d9a4e/01e230ea0d72/01195380660-e1/01195380660-e1.jpg?ts=1763046710792,TROUSERS,https://static.zara.net/assets/public/260e/7b3b/36c14ba1925a/f5697b1e6139/T9369474078-p/T9369474078-p.jpg?ts=1764862369301
B_d4e291c6e2ed,I_589a98fb39f0,https://static.zara.net/assets/public/da3c/989c/1624476585c5/570831296188/00077302600-e1/00077302600-e1.jpg?ts=1757520241725,SCARF,https://static.zara.net/assets/public/6146/575a/7b0e4120bb02/5206a2b3ea72/T9074765234-p/T9074765234-p.jpg?ts=1758203356674
B_1cf926eb2759,I_dc9a325fded6,https://static.zara.net/assets/public/8f2c/a895/78a345299ede/4c9cb2d8f3f8/02688301250-e1/02688301250-e1.jpg?ts=1753871318477,SHIRT,https://static.zara.net/assets/public/fca7/d0f3/13ae450f8460/96a58f8fa0c3/T9948038955-p/T9948038955-p.jpg?ts=1758105163819
B_79610caed918,I_5ebc69504899,https://static.zara.net/assets/public/60c8/35db/8f564ccda402/ae332d73208f/04388303800-e1/04388303800-e1.jpg?ts=1762863838175,TROUSERS,https://static.zara.net/assets/public/afc1/da8c/fb5148b0a3eb/26e0176fd4b9/04388302800-p/04388302800-p.jpg?ts=1763716080102
B_5867e499cf0b,I_b1c1318c0e57,https://static.zara.net/assets/public/4bf1/512e/9f954f83a9ca/651659caf9fe/08710873803-e1/08710873803-e1.jpg?ts=1758012136812,BLAZER,https://static.zara.net/assets/public/fb78/d253/54b94558828a/8b9a684ca492/05919241450-p/05919241450-p.jpg?ts=1758100421747
B_dc5f72d3d0c9,I_455d0f8cbe3a,https://static.zara.net/assets/public/9a9e/0579/a8c24959a26a/0ff65b4c0370/04192015606-e1/04192015606-e1.jpg?ts=1740672911744,WAISTCOAT,https://static.zara.net/assets/public/82b8/b9c4/e0f94c4f8278/6a3c8edf64b5/04192015606-p/04192015606-p.jpg?ts=1743703526773
B_67c6854aa8c9,I_1df8b2280992,https://static.zara.net/assets/public/52ee/2eb7/3625420c8f77/dd1323b3e21e/12311420001-e1/12311420001-e1.jpg?ts=1753774088046,RUNNING SHOES,https://static.zara.net/assets/public/4e15/7c51/5fb244aeaef2/ab8ed3f459cd/T9808445396-p/T9808445396-p.jpg?ts=1755168851103
B_855187b962cf,I_58e54b1e93b4,https://static.zara.net/assets/public/518c/87e9/fef14122bb1f/61bcf9ff511c/01856620970-e1/01856620970-e1.jpg?ts=1760356104660,IMIT JEWELLER,https://static.zara.net/assets/public/f7f5/4d04/bb69453fad4c/ddeb6d56c6f1/T9115512231-p/T9115512231-p.jpg?ts=1760375538342
B_2db4213e4a15,I_8274add439b7,https://static.zara.net/assets/public/c07e/46de/08c848a68a4e/9ab538723bea/05679409725-e1/05679409725-e1.jpg?ts=1762444094099,SHIRT,https://static.zara.net/assets/public/76ad/35d0/0f7e4c23acd3/4abe55b25109/T9867180580-p/T9867180580-p.jpg?ts=1763049971983
B_c30387b5ea7c,I_0212064fe423,https://static.zara.net/assets/public/8b2f/4199/be44427fa3da/bd0b883e8330/08448622712-e1/08448622712-e1.jpg?ts=1754401058749,WAISTCOAT,https://static.zara.net/assets/public/a611/5172/ff084dacaf2f/b1c36ba3d1db/08082622712-000-p/08082622712-000-p.jpg?ts=1754475010353
B_6bc4490f0c6b,I_f1d855272247,https://static.zara.net/assets/public/2745/9366/4c7249b1a961/300a5974184b/04174753660-e1/04174753660-e1.jpg?ts=1760541855133,TROUSERS,https://static.zara.net/assets/public/c8a4/d403/19644197b9b1/89327c140b9e/04174753660-p/04174753660-p.jpg?ts=1760607904857
B_ae279e23711a,I_3746a3d95aa3,https://static.zara.net/assets/public/d552/a997/36574edb8967/b0f3c16fd672/08779654802-e1/08779654802-e1.jpg?ts=1759758479713,WAISTCOAT,https://static.zara.net/assets/public/b91c/7aab/f2d143128491/e8d6351d6ede/08779654802-p/08779654802-p.jpg?ts=1759765040743
B_8831aed45c9b,I_bbb0f400acf9,https://static.zara.net/assets/public/5496/51f9/05794427a2cb/a7c6d0fdca4e/05919516800-e1/05919516800-e1.jpg?ts=1740477420075,PANTY/UNDERPANT,https://static.zara.net/assets/public/d003/8326/e6f4417a9651/ee9cb8f59cbe/05919515800-p/05919515800-p.jpg?ts=1740398851042
B_d7128705b46d,I_2954de6a9a87,https://static.zara.net/assets/public/ef3e/3a81/d05b4d51a570/95066f91b9c7/09123045800-e1/09123045800-e1.jpg?ts=1741186325122,TROUSERS,https://static.zara.net/assets/public/070f/529d/ff3f477e9230/8f8a95f077c8/M9214546548-p/M9214546548-p.jpg?ts=1750672704383
B_7eb682c8b0a7,I_54a0bd97d3fd,https://static.zara.net/assets/public/31f8/b3e8/b70f48178fea/1dc725b4363a/02241404800-e1/02241404800-e1.jpg?ts=1764246900252,TIE,https://static.zara.net/assets/public/e8a9/8e6a/55a44ef6816a/5afc042c0546/T9733150963-p/T9733150963-p.jpg?ts=1764673456716
B_713e05ca1a04,I_d389f4641976,https://static.zara.net/assets/public/3b27/b758/7ab447c3ab83/d87db55faaad/24850500999-e1/24850500999-e1.jpg?ts=1762792625894,ACCESSORIES,https://static.zara.net/assets/public/0261/0ce4/031546c6bad0/16793b5f57a5/T9776622340-p/T9776622340-p.jpg?ts=1762867381811
B_83e60f3658ab,I_f75da72c7ddc,https://static.zara.net/assets/public/cd89/5ce2/dc4f488a98b5/8cd8a5b5354e/05344321403-200-e1/05344321403-200-e1.jpg?ts=1758017405189,NIGHTIE/PYJAMAS,https://static.zara.net/assets/public/41e8/66fb/ef4141f4a9c4/3d387aa6b801/05344322403-p/05344322403-p.jpg?ts=1758014758887
B_2eb8afe59b90,I_27f81e2e4913,https://static.zara.net/assets/public/c3bb/d9be/a41d4fcaaab5/c9b776482699/14608510305-e1/14608510305-e1.jpg?ts=1765819911680,SANDAL,https://static.zara.net/assets/public/f2aa/9084/f01841219882/33674c3eca79/T9570447768-p/T9570447768-p.jpg?ts=1753729845007
B_a0508f970468,I_e9fd531dca4c,https://static.zara.net/assets/public/ffe9/fa23/23de4a71b233/a8001265dcd6/11628610116-e1/11628610116-e1.jpg?ts=1759141943758,SANDAL,https://static.zara.net/assets/public/750e/8433/fcde421db75f/34a0bca3e301/06786042306-p/06786042306-p.jpg?ts=1752582668562
B_5340e1de0d2f,I_571d4f07092a,https://static.zara.net/assets/public/53c9/19b4/2e4b4f1ba867/748f2ec508c2/09270054706-e1/09270054706-e1.jpg?ts=1761834443902,BLAZER,https://static.zara.net/assets/public/5a9e/d20d/c9f24affba69/981fa4cd8ad2/09270054706-p/09270054706-p.jpg?ts=1761857108041
B_50ea2983ab68,I_cd752ffec31c,https://static.zara.net/assets/public/057a/4961/bca244ff9856/d365af78e1af/02823308800-e1/02823308800-e1.jpg?ts=1754296444873,BELT,https://static.zara.net/assets/public/3d92/db98/faf446ccafbf/dfc85b901781/T9506541409-p/T9506541409-p.jpg?ts=1753777577571
B_c40a7cfabfb3,I_ebb9c9929bf9,https://static.zara.net/assets/public/6a5f/f060/4d484f3e8a64/d434095fc53c/12499620800-e1/12499620800-e1.jpg?ts=1761121595064,SHOES,https://static.zara.net/assets/public/f421/18c8/1cdb4d1d86f9/016cb0726437/T9313028984-p/T9313028984-p.jpg?ts=1761754802750
B_50a51396f806,I_26518d65e1bf,https://static.zara.net/assets/public/1537/d579/d5ac497f8691/66dfae1c7a11/00595717400-e1/00595717400-e1.jpg?ts=1756192108797,TROUSERS,https://static.zara.net/assets/public/bb82/ce8b/bf2a4640bd5a/729ab512bb4d/0595717400-p/0595717400-p.jpg?ts=1758174037542
B_a3ee12e4174f,I_9bc112363132,https://static.zara.net/assets/public/d816/f8fb/526c4cc980ae/6d5033550598/12488520800-e1/12488520800-e1.jpg?ts=1745493705712,SHOES,https://static.zara.net/assets/public/bf88/f7ba/ecd643c9ad34/3fae7f756f5f/06861361802-p/06861361802-p.jpg?ts=1753345969863
B_5d59bba032c0,I_16cdeb79ca0b,https://static.zara.net/assets/public/6494/3e3c/24374c29bcc2/a63015e89f5c/12280520800-e1/12280520800-e1.jpg?ts=1741883726998,SPORT SHOES,https://static.zara.net/assets/public/14c9/4e4f/745348558c4a/980ed37cdaab/00761371804-p/00761371804-p.jpg?ts=1751381874140
B_7a1f0f23a930,I_3f715fe01852,https://static.zara.net/assets/public/dc24/932f/3d734da1a35d/105326638f75/09598317055-200-e1/09598317055-200-e1.jpg?ts=1758017438215,SWEATER,https://static.zara.net/assets/public/7653/be96/3815449dbd72/4882006f1ab9/09598317055-p/09598317055-p.jpg?ts=1758015442958
B_d6f3d0a094d5,I_e114a3854c86,https://static.zara.net/assets/public/ee85/de4d/2ef941b7a045/4cf203d09137/13003610032-e1/13003610032-e1.jpg?ts=1758035027466,HEELED BOOT,https://static.zara.net/assets/public/d3f3/55b7/e3c048e78c10/dee3d070fea1/13003610032-p/13003610032-p.jpg?ts=1764847773183
B_aabb7df26b5a,I_58e54b1e93b4,https://static.zara.net/assets/public/518c/87e9/fef14122bb1f/61bcf9ff511c/01856620970-e1/01856620970-e1.jpg?ts=1760356104660,IMIT JEWELLER,https://static.zara.net/assets/public/efb9/16b3/bb0f40bf877d/e4cf2607e21f/T9732970924-p/T9732970924-p.jpg?ts=1760378765319
B_7ec32bc4a414,I_d389f4641976,https://static.zara.net/assets/public/3b27/b758/7ab447c3ab83/d87db55faaad/24850500999-e1/24850500999-e1.jpg?ts=1762792625894,ACCESSORIES,https://static.zara.net/assets/public/7c23/6955/940b468a8143/40f50ee322c5/T9159242852-p/T9159242852-p.jpg?ts=1762869960271
B_2d7e22d82b25,I_3d8fe0de1f62,https://static.zara.net/assets/public/819d/1732/65f145daaff2/53decbc1abf5/12681720800-e1/12681720800-e1.jpg?ts=1763391868739,MOCCASINS,https://static.zara.net/assets/public/62df/61e4/d1634c55a607/553a1baead60/T9926654797-p/T9926654797-p.jpg?ts=1764580339744
B_c42b6fbc99e8,I_f35406d7bf67,https://static.zara.net/assets/public/9e9c/a7af/c68245b0bf32/18aef2eaa69c/08417803700-e1/08417803700-e1.jpg?ts=1761755494538,TROUSERS,https://static.zara.net/assets/public/ca7d/998e/d98243fc973b/cd31ba004d6a/00264407700-p/00264407700-p.jpg?ts=1762357920965
B_832c80084a69,I_bef36eef7549,https://static.zara.net/assets/public/304f/56e1/21fd483aaa0c/12e1a2498062/05919331702-e1/05919331702-e1.jpg?ts=1757066212677,BELT,https://static.zara.net/assets/public/9b7d/f015/59f34554b990/e846341ce008/00840313800-p/00840313800-p.jpg?ts=1757512805019
B_21178a405b26,I_178cfee36a7f,https://static.zara.net/assets/public/d2ec/06dc/58ea47198d46/95c3fc20f4bd/11260610800-e1/11260610800-e1.jpg?ts=1761144333831,HEELED SHOES,https://static.zara.net/assets/public/4aa0/9f1e/88c14733b335/b55e0a662515/T9999571318-p/T9999571318-p.jpg?ts=1764668369920
B_3f1ae0c46348,I_d33bbc669919,https://static.zara.net/assets/public/d7fe/7218/a6bc4dc6bcd8/45e6e4c26a27/12750620800-e1/12750620800-e1.jpg?ts=1746532522452,SANDAL,https://static.zara.net/assets/public/f79b/d6d4/49f445c0afbf/a5648c64b5c1/05627027390-p/05627027390-p.jpg?ts=1749555515725
B_909b79e713ea,I_f62ce3253feb,https://static.zara.net/assets/public/986f/f738/674148caac11/60d4e8563138/11175730600-e1/11175730600-e1.jpg?ts=1766071692391,HAND BAG-RUCKSACK,https://static.zara.net/assets/public/5687/ca5c/6e994aafa358/3db2dffd12fc/T9785623849-p/T9785623849-p.jpg?ts=1767889783336
B_48f8cab08322,I_c40bab768c93,https://static.zara.net/assets/public/5e47/ebad/689640519c13/44f5c4b3ac64/09000608250-e1/09000608250-e1.jpg?ts=1752488795245,T-SHIRT,https://static.zara.net/assets/public/3882/1c4d/bbe549eab04e/0f268020b138/T9889621054-p/T9889621054-p.jpg?ts=1753719536557
B_12ffd50c6be6,I_27d4400fcc5c,https://static.zara.net/assets/public/8c69/d92a/5bc54257ab2b/5a69a826ae54/04012544406-e1/04012544406-e1.jpg?ts=1759221364254,BABY T-SHIRT,https://static.zara.net/assets/public/279e/703d/2dfa4729b36f/bf75e74d35b8/T9635729849-p/T9635729849-p.jpg?ts=1759750530692
B_1efd42fc98a7,I_4fc0f1e69787,https://static.zara.net/assets/public/47c7/d86b/246f4a47ac59/f95561f7ae1b/05919200251-061-e1/05919200251-061-e1.jpg?ts=1761732617206,DRESS,https://static.zara.net/assets/public/4b99/f508/48a04a9e9c9a/5f9445991dd8/05919241450-a1/05919241450-a1.jpg?ts=1758100516846
B_1be2169d1038,I_a876fee5c19a,https://static.zara.net/assets/public/3b0e/f738/c8a14699b3d7/2c643393eca5/06861500250-e1/06861500250-e1.jpg?ts=1754573095975,SHIRT,https://static.zara.net/assets/public/6472/9c3f/b9604bf9851f/d0efcb348303/06861500250-p/06861500250-p.jpg?ts=1754649446509
B_e1f71d716f2b,I_33c611a93421,https://static.zara.net/assets/public/3d26/d81b/b1f74c068d85/740362edde7f/12700410800-e1/12700410800-e1.jpg?ts=1762880658639,FLAT ANKLE BOOT,https://static.zara.net/assets/public/52b0/ae3b/c7ad4f1f857d/5576c3e3c1ab/08073022800-p/08073022800-p.jpg?ts=1764672922637
B_acb81543a70b,I_219a99c28acc,https://static.zara.net/assets/public/15d9/31ea/17944b868cbb/869ced4a00be/12062620700-e1/12062620700-e1.jpg?ts=1758625547776,ANKLE BOOT,https://static.zara.net/assets/public/8b77/f532/35fd4da5b0eb/1818e12b049e/T9899142935-p/T9899142935-p.jpg?ts=1759333703335
B_e288bd00e3f7,I_7d555559f065,https://static.zara.net/assets/public/3caf/6eef/4b9343d094d4/9e79e0e19616/09479268084-e1/09479268084-e1.jpg?ts=1761834480027,SKIRT,https://static.zara.net/assets/public/a0bd/1b2d/43404a938e69/959079128493/09479268804-p/09479268804-p.jpg?ts=1762520979107
B_eacddbd0065c,I_957c2d74135b,https://static.zara.net/assets/public/0b72/7528/f779471a8f84/abde53b3944e/04161310251-200-e1/04161310251-200-e1.jpg?ts=1764156391179,T-SHIRT,https://static.zara.net/assets/public/1bc8/0b77/a2024999809f/80c63a9fe8c7/04161310251-p/04161310251-p.jpg?ts=1764676736267
B_5ea242a50ccf,I_20da673697c8,https://static.zara.net/assets/public/3618/ee33/05f94724a895/868ed30eb0b6/05344414711-e1/05344414711-e1.jpg?ts=1750232903468,BERMUDA,https://static.zara.net/assets/public/5f22/46bc/6884482a8463/aea9f74f4a95/T9765898486-p/T9765898486-p.jpg?ts=1751536261312
B_43f9cd126990,I_5c6af7fb0c28,https://static.zara.net/assets/public/3df2/8c18/4f4041caaac3/19e3b94e1eb6/05344271422-e1/05344271422-e1.jpg?ts=1759475177087,TROUSERS,https://static.zara.net/assets/public/1ede/966c/bfe14b91b634/0a9028a9ea2c/08740050422-p/08740050422-p.jpg?ts=1759422061714
B_1f752a40696e,I_c453a9dbed4a,https://static.zara.net/assets/public/d8e5/0ac6/07d4483291d9/d6e772cbc421/13255610800-e1/13255610800-e1.jpg?ts=1758030905106,HEELED SHOES,https://static.zara.net/assets/public/5a12/a5fe/d76745dfbcbc/f41fe957492c/T9474634099-p/T9474634099-p.jpg?ts=1758208875056
B_6e6c2d587c1e,I_7fd45d840e0b,https://static.zara.net/assets/public/8584/c5a4/b15f433db58a/74355f5cea7f/01500509613-e1/01500509613-e1.jpg?ts=1745322446604,PANTY/UNDERPANT,https://static.zara.net/assets/public/c9e5/c6ff/c8f747af9f58/1214d4b8a305/01500508613-p/01500508613-p.jpg?ts=1745247648092
B_585bd8a2420a,I_9bb20137352f,https://static.zara.net/assets/public/5b98/7bac/a4844ccea687/2c0ab4e50765/05875319300-e1/05875319300-e1.jpg?ts=1755096799695,SHAWL/FOULARD,https://static.zara.net/assets/public/d14f/0354/d66f46da80c6/5847ad48e0cc/T9664327043-p/T9664327043-p.jpg?ts=1759226077573
B_ae518c28a92a,I_cf39f5d66f87,https://static.zara.net/assets/public/9a20/1236/cc414d95b6ea/c7a08f201224/16365610624-e1/16365610624-e1.jpg?ts=1758035039947,HAND BAG-RUCKSACK,https://static.zara.net/assets/public/7a4c/0a93/1716463b862c/81ff36d8288a/16365610624-p/16365610624-p.jpg?ts=1757585040682
B_8d07f3268b66,I_30ef9e61ff1b,https://static.zara.net/assets/public/8c13/1f23/fcde4e56b96f/ee659d2e4ccd/09479275600-e1/09479275600-e1.jpg?ts=1761652072452,SKIRT,https://static.zara.net/assets/public/ece8/274e/af6b4c7ba462/bb6881b05b16/09479275600-p/09479275600-p.jpg?ts=1761585206295
B_e954fa2a1c26,I_172d46159d93,https://static.zara.net/assets/public/d175/69c0/c4874e5dab2a/fb0563a027aa/05755390800-e1/05755390800-e1.jpg?ts=1763623811946,SWEATER,https://static.zara.net/assets/public/14a2/4ae7/5999470d9056/e05a3f21ad5d/T9084752979-p/T9084752979-p.jpg?ts=1764579696920
B_708e880cb009,I_9097656b9127,https://static.zara.net/assets/public/ccfd/34ef/dca5456db72a/6d271e0ff98a/05344702707-e1/05344702707-e1.jpg?ts=1760366985322,TROUSERS,https://static.zara.net/assets/public/c331/0fbe/29ca4875bb04/c4deb7d519f3/T9314996072-p/T9314996072-p.jpg?ts=1760456313833
B_f1c98c387879,I_71bbf6e60f75,https://static.zara.net/assets/public/dfae/627c/a4c647a9a52b/8c4227089ae9/05679573250-e1/05679573250-e1.jpg?ts=1759911534539,SHIRT,https://static.zara.net/assets/public/260e/7b3b/36c14ba1925a/f5697b1e6139/T9369474078-p/T9369474078-p.jpg?ts=1764862369301
B_c595fd7a9312,I_f5cfa980d066,https://static.zara.net/assets/public/6468/69b3/c30e4fb1806a/aa7041f98e77/06389320800-e1/06389320800-e1.jpg?ts=1754299191885,SOCKS,https://static.zara.net/assets/public/43ac/a338/2c0740ab9b6f/4586a465a211/T9080514095-p/T9080514095-p.jpg?ts=1759337046866
B_524e305e9583,I_1e56d95bdb1c,https://static.zara.net/assets/public/fa93/85c9/203647a58a22/b1d3e8c23b2c/04442306555-e1/04442306555-e1.jpg?ts=1754469920545,PANTY/UNDERPANT,https://static.zara.net/assets/public/55c1/1867/751a40a2b09a/5a282b06a587/T9212675032-p/T9212675032-p.jpg?ts=1759145432060
B_0a5f68828bcf,I_4fb2ef9a1659,https://static.zara.net/assets/public/197b/4341/405e466fb48a/aa6b9e834d26/05039223809-e1/05039223809-e1.jpg?ts=1757511834982,TROUSERS,https://static.zara.net/assets/public/b83e/3db7/941c4adbade8/cc238dd32e8d/09598254802-p/09598254802-p.jpg?ts=1766394744129
B_b8147d279d75,I_84afd1b55c2b,https://static.zara.net/assets/public/26a8/b9e4/f31943b98228/fbb3d57bfe4b/04387400527-e1/04387400527-e1.jpg?ts=1759157001362,T-SHIRT,https://static.zara.net/assets/public/2e3d/2c8c/616f4cf79b0e/d0a1bb634657/T9072862099-p/T9072862099-p.jpg?ts=1760346435739
B_aa07ccc23f0f,I_01f2a9f26543,https://static.zara.net/assets/public/0e4c/1141/55de436eadc4/273de0d00adf/04847528711-200-e1/04847528711-200-e1.jpg?ts=1751629984058,BLAZER,https://static.zara.net/assets/public/8aa0/69bc/e5184b03b40e/f8323af6d93e/04847528711-p/04847528711-p.jpg?ts=1759161007994
B_d769ff2f04cd,I_1fd65376f395,https://static.zara.net/assets/public/7a92/ff4b/4017464ea373/7fcc582c041e/02750425938-e1/02750425938-e1.jpg?ts=1744212391176,GLASSES,https://static.zara.net/assets/public/ad25/355c/9bcf40c88d7c/d2c05da7f784/T9089568799-p/T9089568799-p.jpg?ts=1749564771204
B_19a4f4d9391f,I_060995d34a1d,https://static.zara.net/assets/public/3007/fe6c/f7654b4cb0d4/e20c4839224e/01300702400-e1/01300702400-e1.jpg?ts=1753112104940,TROUSERS,https://static.zara.net/assets/public/753e/4c14/b6cb4cf79e4f/652001987fb5/T9473715226-p/T9473715226-p.jpg?ts=1753719536339
B_7b1df1d51dc5,I_98727fd6b220,https://static.zara.net/assets/public/0be6/156a/35714c619dd4/4b7d8cfb6114/12790520800-e1/12790520800-e1.jpg?ts=1740495873440,SANDAL,https://static.zara.net/assets/public/ba27/e17a/30a84883b246/967f161eed75/05668114407-p/05668114407-p.jpg?ts=1757318876902
B_f544c07fe1c8,I_85dc3412807a,https://static.zara.net/assets/public/5cf5/725e/70eb4e89a6ef/894ab871543a/03548902700-e1/03548902700-e1.jpg?ts=1762158132557,WIND-JACKET,https://static.zara.net/assets/public/b9d0/ec12/71344f04bd31/45ea6a7e991c/T9927459432-p/T9927459432-p.jpg?ts=1762465323988
B_770987af55fe,I_0896d58604af,https://static.zara.net/assets/public/06ca/d777/4b534fe68068/a7a22c465650/12252620800-000-e1/12252620800-000-e1.jpg?ts=1753866643776,SPORT SHOES,https://static.zara.net/assets/public/3bc8/59da/065b44ff9100/8a6a56d3576b/T9042387598-p/T9042387598-p.jpg?ts=1753693206938
B_481af84a81d9,I_906bd7104b71,https://static.zara.net/assets/public/54df/ceff/fcab41f9a580/24b4c50c933c/06729022800-e1/06729022800-e1.jpg?ts=1761228134368,BLAZER,https://static.zara.net/assets/public/6183/0cb3/558348849c8d/69f30873afa0/T9554571991-p/T9554571991-p.jpg?ts=1761647624658
B_eaddce0fffe6,I_ee05761555bd,https://static.zara.net/assets/public/6d61/82f3/b7ab4d57bb65/a1b1971b038c/12471620700-e1/12471620700-e1.jpg?ts=1759935142247,SHOES,https://static.zara.net/assets/public/ad3d/9b53/da1243b0acb2/5f4451eca67f/06748816716-p/06748816716-p.jpg?ts=1760023863948
B_a063d01f596b,I_d97c92164094,https://static.zara.net/assets/public/527d/641d/f5c544b89a12/fb60a632c1bd/06688353427-e1/06688353427-e1.jpg?ts=1754996677797,TROUSERS,https://static.zara.net/assets/public/2ca2/0f30/68c442d4b037/91305ce3dffd/T9174294048-p/T9174294048-p.jpg?ts=1756713087550
B_1a327878af9a,I_bab8b92ece88,https://static.zara.net/assets/public/aa1a/72b8/81e947109a62/f2e18495d16e/01437302717-e1/01437302717-e1.jpg?ts=1756123108190,SHIRT,https://static.zara.net/assets/public/da51/60ec/c5c1488fab85/636f730302b8/T9500964698-p/T9500964698-p.jpg?ts=1750842114580
B_403a89c789b3,I_23ff13699a5d,https://static.zara.net/assets/public/e435/d351/bdef4a9c974b/766472aea151/04393307800-e1/04393307800-e1.jpg?ts=1758880511959,T-SHIRT,https://static.zara.net/assets/public/fbbb/5725/00884d4e8dbf/dd96e0d57e9d/T9226353628-p/T9226353628-p.jpg?ts=1759153208748
B_600009b238cf,I_303967c3d4e8,https://static.zara.net/assets/public/f477/2b29/6afa4fefa5e8/d320750236ad/03920977330-e1/03920977330-e1.jpg?ts=1764751009633,CARDIGAN,https://static.zara.net/assets/public/be2f/0fc9/a6c140ce83ee/81f4f7404d13/06045815700-p/06045815700-p.jpg?ts=1764762523086
B_470822b774ae,I_7ffb4355b96b,https://static.zara.net/assets/public/ed74/a3dc/171e42f29fab/5de8e55154d3/08073025307-e1/08073025307-e1.jpg?ts=1764675766502,ANORAK,https://static.zara.net/assets/public/40ea/21d3/07a94343a1e7/4e7da4599b0f/08073025307-000-p/08073025307-000-p.jpg?ts=1764949204356
B_ba7a9ba6b11f,I_65805161fe43,https://static.zara.net/assets/public/be9b/322b/95844376840d/a1eddb16db1d/00706242800-e1/00706242800-e1.jpg?ts=1760449910614,TROUSERS,https://static.zara.net/assets/public/4f8e/79f9/f7674dc18906/eb51349df7f9/T9152247897-p/T9152247897-p.jpg?ts=1761823950625
B_24825270752e,I_a8757f0b81b7,https://static.zara.net/assets/public/a1f8/060c/c38043bd82e0/c23ea876048a/02855603800-e1/02855603800-e1.jpg?ts=1752144821329,TROUSERS,https://static.zara.net/assets/public/d069/7788/84d84d449ed0/7fee01e23a4d/01067524800-p/01067524800-p.jpg?ts=1752144301655
B_641d973cfa3d,I_23e718a5dfed,https://static.zara.net/assets/public/76ab/eba1/8eca4a4ca0cc/1ed38aa5de90/13623620700-200-e1/13623620700-200-e1.jpg?ts=1752147797344,HAND BAG-RUCKSACK,https://static.zara.net/assets/public/f27e/ef5d/a4484ef68321/2ecede469a33/T9792095231-p/T9792095231-p.jpg?ts=1751536259939
B_50a51396f806,I_f27ca664c39c,https://static.zara.net/assets/public/1996/b7ee/459d450c9c38/d3d6bd4e9a74/05213754712-e1/05213754712-e1.jpg?ts=1756812135522,ACCESSORIES,https://static.zara.net/assets/public/bb82/ce8b/bf2a4640bd5a/729ab512bb4d/0595717400-p/0595717400-p.jpg?ts=1758174037542
B_568aa697563e,I_117a41be9d99,https://static.zara.net/assets/public/8e14/be20/f93a46e783e6/a690f9cc88aa/06614417758-e1/06614417758-e1.jpg?ts=1762522226284,TROUSERS,https://static.zara.net/assets/public/cdca/3c6d/c6724b4798ae/5abbdbe3069d/T003-p/T003-p.jpg?ts=1762770259811
B_e89de9e92e35,I_1727535046ab,https://static.zara.net/assets/public/45ff/41b7/950e40f5bd08/aa0bbd695963/03920636600-e1/03920636600-e1.jpg?ts=1738257429747,SHAWL/FOULARD,https://static.zara.net/assets/public/f42b/8d8f/f743487099db/3f1ee77c7d33/T9867934857-p/T9867934857-p.jpg?ts=1749564737836
B_9c31f54b0e45,I_fac735801349,https://static.zara.net/assets/public/2b2c/68c5/e23345409dd1/0e6eae614dd9/05679572061-e1/05679572061-e1.jpg?ts=1761214948099,SHIRT,https://static.zara.net/assets/public/a54b/0d27/73e8479ea4e9/2d46f93034af/06602581518-p/06602581518-p.jpg?ts=1761648128421
B_e4c86e6aead8,I_20b52f709fce,https://static.zara.net/assets/public/f67f/c80c/d06242f389ac/0f05449c3588/04231383428-200-e1/04231383428-200-e1.jpg?ts=1755597470805,T-SHIRT,https://static.zara.net/assets/public/aa1d/e76b/19304b8e806b/c93f804090d8/04768593422-200-p/04768593422-200-p.jpg?ts=1754918980143
B_ecff51048172,I_31e0795a6659,https://static.zara.net/assets/public/e1db/d4a3/bf4a478abe96/94661a06212e/06318760800-e1/06318760800-e1.jpg?ts=1767867972141,WIND-JACKET,https://static.zara.net/assets/public/3b0e/547e/400f4dc0a8a7/b6202e437e86/01880760712-a1/01880760712-a1.jpg?ts=1768295772526
